Epoch,D_loss,D_acc,G_loss
171,5.379646301269531,33.154296875,5.698768615722656
172,5.535209655761719,26.904296875,5.858501434326172
173,6.04625940322876,24.8046875,5.465343475341797
174,5.374604225158691,30.859375,4.947992324829102
175,5.2382893562316895,34.423828125,5.749056339263916
176,5.608412265777588,28.61328125,5.929547309875488
177,6.091189861297607,24.365234375,5.324101448059082
178,5.631666660308838,31.4453125,5.8725080490112305
179,5.165594577789307,34.716796875,5.634880542755127
180,5.7625732421875,26.318359375,5.793490409851074
181,5.265522480010986,34.08203125,5.518807888031006
182,5.96320915222168,24.462890625,5.850929260253906
183,5.462449550628662,30.76171875,6.744132041931152
184,5.851193904876709,24.51171875,6.625409126281738
185,5.5102691650390625,31.982421875,6.192574977874756
186,5.603490352630615,31.005859375,6.435053825378418
187,5.6359968185424805,29.58984375,4.638254165649414
188,5.314029216766357,33.984375,6.106473922729492
189,5.83152437210083,24.8046875,6.111789226531982
190,5.648350715637207,27.685546875,5.555749893188477
191,5.781338691711426,26.171875,6.072074890136719
192,5.5933685302734375,29.296875,5.4183502197265625
193,5.764285564422607,26.220703125,6.0123209953308105
194,5.321475028991699,32.373046875,4.531616687774658
195,5.245802402496338,34.47265625,6.2064337730407715
196,5.526335716247559,29.78515625,5.72908878326416
197,5.449960708618164,31.93359375,5.561387062072754
198,5.160871982574463,35.986328125,5.401709079742432
199,5.054180145263672,36.71875,5.926030158996582
200,5.207851409912109,36.23046875,6.002018451690674
201,5.942485809326172,23.876953125,5.615418434143066
202,5.397151947021484,30.859375,4.41227388381958
203,5.61552095413208,28.41796875,5.840352535247803
204,5.4452080726623535,32.177734375,5.800361156463623
205,5.489636421203613,30.95703125,6.0163893699646
206,5.423698425292969,30.810546875,6.8887834548950195
207,5.893107891082764,24.0234375,6.018124580383301
208,5.161976337432861,36.23046875,6.383974552154541
209,5.9574384689331055,24.12109375,5.8147101402282715
210,5.558188438415527,31.640625,6.321889400482178
211,5.687600612640381,30.37109375,6.0326619148254395
212,5.307929039001465,32.71484375,6.616194248199463
213,5.228282928466797,33.837890625,5.465639114379883
214,5.683260917663574,27.24609375,6.01060152053833
215,5.657444953918457,30.615234375,5.970517635345459
216,5.708007335662842,27.05078125,5.314263343811035
217,5.709085941314697,26.953125,5.819852828979492
218,5.284252643585205,34.130859375,5.991862773895264
219,5.250890731811523,35.205078125,6.0118727684021
220,5.115076065063477,32.91015625,5.210908889770508
221,5.324992656707764,33.056640625,6.076277732849121
222,5.398895263671875,32.666015625,5.378664493560791
223,5.33635950088501,30.908203125,6.5574798583984375
224,5.391913414001465,30.6640625,5.615172863006592
225,5.559875011444092,30.078125,5.583077430725098
226,5.498959541320801,32.32421875,5.7059550285339355
227,5.318535327911377,34.66796875,6.019320011138916
228,5.714110851287842,30.322265625,6.033134460449219
229,5.5188727378845215,31.787109375,6.167357921600342
230,5.738953590393066,27.1484375,5.8310441970825195
231,5.663110733032227,28.466796875,7.141587734222412
232,5.2737507820129395,33.7890625,5.726088523864746
233,5.723950386047363,27.83203125,5.300451278686523
234,5.435428142547607,29.78515625,5.528375148773193
235,5.287705421447754,33.88671875,5.508945941925049
236,5.141711711883545,34.375,4.742177963256836
237,5.005552291870117,37.3046875,5.9754838943481445
238,5.769347667694092,26.85546875,5.198225975036621
239,5.669321060180664,26.953125,5.08718204498291
240,5.56633186340332,30.2734375,4.347857475280762
241,5.247705459594727,31.201171875,5.421435356140137
242,5.387718200683594,32.32421875,5.941635608673096
243,6.130692481994629,25.09765625,4.985318183898926
244,5.50667667388916,31.396484375,5.346346855163574
245,5.270360946655273,32.568359375,5.385665416717529
246,4.978858947753906,38.57421875,5.804579734802246
247,5.6806745529174805,29.541015625,5.0809760093688965
248,5.351065635681152,33.7890625,5.862358093261719
249,5.231583595275879,33.935546875,4.659183025360107
250,5.711233139038086,27.1484375,5.0463948249816895
251,5.433321952819824,30.17578125,5.945075988769531
252,5.3668951988220215,32.861328125,6.203096866607666
253,5.458044052124023,32.51953125,5.489385604858398
254,5.346354961395264,30.859375,6.804687023162842
255,6.151937007904053,24.755859375,5.313270568847656
256,5.652921676635742,27.44140625,5.696776866912842
257,5.390073776245117,33.935546875,5.965268135070801
258,5.575139999389648,30.078125,5.808472156524658
259,5.4018144607543945,32.080078125,5.452116012573242
260,5.2050886154174805,34.1796875,6.083104133605957
261,5.918986797332764,26.318359375,5.742682456970215
262,5.15934419631958,35.15625,5.348443984985352
263,5.238980770111084,34.326171875,6.001801490783691
264,5.631982326507568,28.759765625,5.045421600341797
265,4.962587356567383,33.3984375,5.087915420532227
266,5.9070258140563965,24.4140625,5.6686601638793945
267,5.175610542297363,32.8125,4.3067498207092285
268,5.236593723297119,33.59375,6.443378448486328
269,5.12431526184082,36.03515625,6.010956287384033
270,5.338540077209473,33.642578125,5.517229080200195
271,5.764340400695801,27.392578125,5.648216724395752
272,5.58158016204834,28.61328125,5.639545440673828
273,5.579982757568359,31.884765625,5.698064804077148
274,5.022630214691162,36.23046875,4.638556003570557
275,4.952630043029785,38.623046875,6.0089287757873535
276,5.319890022277832,31.298828125,5.488956928253174
277,5.657058238983154,29.248046875,5.378121852874756
278,5.2675909996032715,32.32421875,4.306675434112549
279,5.220367431640625,31.73828125,5.395685195922852
280,5.670492172241211,28.955078125,5.132657051086426
281,5.459255218505859,29.98046875,6.451016426086426
282,5.321292877197266,33.154296875,5.221112251281738
283,5.3510003089904785,33.837890625,5.477093696594238
284,5.648468494415283,28.02734375,5.086645126342773
285,5.902369499206543,24.51171875,5.665078163146973
286,4.986948013305664,34.130859375,5.542275428771973
287,5.911550521850586,25.341796875,5.07266092300415
288,5.179722309112549,32.421875,5.32001256942749
289,5.976701736450195,25.68359375,5.075085639953613
290,5.793193817138672,29.8828125,5.953212738037109
291,6.102170944213867,24.951171875,5.066864967346191
292,5.31454610824585,33.69140625,5.667422294616699
293,5.237133979797363,33.251953125,4.366641044616699
294,5.546534538269043,30.37109375,6.067134857177734
295,5.613492488861084,27.44140625,5.503091812133789
296,5.844229698181152,24.169921875,5.670506954193115
297,5.416014194488525,30.6640625,5.696299076080322
298,5.130608081817627,34.033203125,4.416035175323486
299,5.14116096496582,34.912109375,4.6231865882873535
300,5.367495536804199,33.59375,5.872499465942383
301,5.63307523727417,30.908203125,5.575761795043945
302,5.136028289794922,36.62109375,5.843453407287598
303,6.072535991668701,25.537109375,4.939458847045898
304,5.188596248626709,33.59375,5.25029993057251
305,4.905830383300781,39.599609375,5.754347801208496
306,5.259376525878906,31.005859375,4.963041305541992
307,5.160896301269531,35.107421875,5.133549690246582
308,5.351073741912842,32.568359375,5.433722019195557
309,5.068782806396484,37.109375,5.723992347717285
310,5.099968910217285,36.474609375,5.903842449188232
311,5.40927267074585,30.76171875,5.4340434074401855
312,5.161212921142578,36.23046875,5.8427581787109375
313,5.355327129364014,32.03125,5.891057968139648
314,5.071524143218994,36.328125,5.897193431854248
315,5.17069673538208,34.86328125,5.9861860275268555
316,5.348299026489258,33.056640625,5.260996341705322
317,5.067289352416992,37.255859375,5.7913055419921875
318,5.100541591644287,33.203125,4.963610649108887
319,5.222315788269043,34.716796875,5.844417572021484
320,5.07816219329834,37.40234375,5.763239860534668
321,5.330044746398926,30.17578125,5.312101364135742
322,5.1747541427612305,33.984375,4.594877243041992
323,5.578431606292725,28.7109375,5.394637584686279
324,5.314946174621582,30.615234375,5.374786853790283
325,5.2488112449646,32.12890625,6.269505977630615
326,5.910161018371582,24.51171875,5.467263221740723
327,5.9603729248046875,24.51171875,5.457067012786865
328,5.195732116699219,34.765625,5.196454048156738
329,5.877299785614014,24.462890625,5.297778129577637
330,5.380088806152344,32.275390625,5.255112171173096
331,6.0901384353637695,25.78125,4.915693283081055
332,5.626455783843994,28.22265625,4.889064788818359
333,5.318727970123291,30.908203125,6.280848503112793
334,5.497631072998047,30.908203125,5.4368438720703125
335,5.473257541656494,31.54296875,5.394934177398682
336,4.88749885559082,36.62109375,4.58207893371582
337,5.955485820770264,24.169921875,5.516284465789795
338,5.420162200927734,30.810546875,5.446949481964111
339,5.109553337097168,35.595703125,5.8405561447143555
340,5.351138114929199,33.3984375,5.176711082458496
341,5.272494316101074,34.228515625,6.105641841888428
342,5.178969860076904,30.810546875,5.422769546508789
343,5.566006660461426,27.587890625,5.246297836303711
344,5.835422039031982,27.587890625,5.941793441772461
345,5.716752529144287,27.24609375,5.5761284828186035
346,5.721829414367676,28.076171875,4.6220293045043945
347,5.488279342651367,29.931640625,6.025609970092773
348,5.721179962158203,27.34375,5.355484962463379
349,5.672208786010742,27.197265625,5.187536716461182
350,4.994326591491699,37.20703125,4.601140022277832
351,5.2106404304504395,34.765625,5.427399635314941
352,5.500950813293457,31.34765625,5.841879367828369
353,6.091856479644775,24.70703125,5.0369672775268555
354,5.46795129776001,30.6640625,5.779242515563965
355,5.560476779937744,31.73828125,5.6381378173828125
356,5.264250755310059,30.908203125,5.28529167175293
357,4.878992557525635,39.306640625,5.638301849365234
358,5.109614849090576,34.814453125,5.27830696105957
359,4.849414825439453,40.91796875,5.6378068923950195
360,4.938568115234375,39.6484375,5.780735969543457
361,5.064253330230713,36.962890625,5.760712623596191
362,5.222679138183594,34.9609375,5.245571136474609
363,5.489693641662598,32.03125,5.446078777313232
364,5.247225761413574,33.935546875,5.375783920288086
365,5.145878791809082,35.83984375,5.074389934539795
366,5.902226448059082,24.365234375,5.355947017669678
367,5.217491149902344,34.1796875,5.381866931915283
368,5.2291646003723145,31.982421875,6.451480865478516
369,5.042693138122559,35.693359375,5.970867156982422
370,6.0602874755859375,24.31640625,5.0174241065979
371,5.2401885986328125,34.814453125,5.334537029266357
372,6.09080171585083,25.390625,5.0354719161987305
373,5.1367387771606445,32.421875,5.240814685821533
374,5.425567150115967,31.787109375,5.272138595581055
375,5.257231712341309,33.203125,5.453000068664551
376,5.416529655456543,33.056640625,5.388833522796631
377,5.213945388793945,35.498046875,5.154487609863281
378,5.360413551330566,33.154296875,5.733424663543701
379,5.486153602600098,31.4453125,5.3317670822143555
380,5.668106555938721,28.41796875,4.828228950500488
381,5.2815375328063965,31.005859375,5.165481090545654
382,5.2350287437438965,34.228515625,5.698437690734863
383,5.378331184387207,32.568359375,5.696598052978516
384,6.063370704650879,24.90234375,4.804265975952148
385,5.6445159912109375,29.8828125,5.36567497253418
386,5.680704116821289,27.392578125,4.790349960327148
387,5.00192928314209,37.3046875,5.197712421417236
388,4.857241153717041,40.966796875,5.61445951461792
389,5.588174819946289,30.810546875,5.007194519042969
390,4.921326160430908,40.91796875,5.746403694152832
391,4.978039741516113,33.642578125,4.905132293701172
392,5.167666912078857,36.62109375,5.792749404907227
393,5.151644229888916,33.544921875,4.15107536315918
394,5.395349502563477,31.54296875,5.356517791748047
395,5.832118034362793,25.48828125,5.324522972106934
396,5.8987956047058105,24.8046875,5.329267501831055
397,5.089273452758789,36.42578125,5.192786693572998
398,4.946820259094238,38.76953125,5.722015857696533
399,4.99051570892334,37.98828125,5.813225746154785
400,5.526666641235352,29.19921875,5.368614673614502
401,5.368799209594727,31.640625,6.308987617492676
402,5.271721363067627,34.1796875,5.187537670135498
403,4.915021896362305,36.9140625,4.431984901428223
404,5.014873027801514,36.962890625,5.667062759399414
405,5.3305463790893555,31.73828125,5.300158500671387
406,4.86000919342041,41.650390625,5.662127494812012
407,6.0486931800842285,24.853515625,4.863328456878662
408,5.16227388381958,34.66796875,5.242969989776611
409,5.13535737991333,35.791015625,4.442702293395996
410,5.202445030212402,32.568359375,5.6399359703063965
411,6.0464768409729,25.5859375,5.161632537841797
412,6.031135082244873,25.09765625,5.092100143432617
413,5.2949442863464355,31.103515625,5.646291732788086
414,5.581261157989502,30.46875,5.835198402404785
415,5.584016799926758,29.00390625,5.092266082763672
416,5.469661235809326,31.73828125,5.529857158660889
417,5.045777320861816,38.671875,5.977016448974609
418,5.358229160308838,32.03125,5.91010856628418
419,5.220978736877441,34.765625,5.821371078491211
420,5.044191360473633,36.865234375,5.158206462860107
421,5.230133056640625,34.033203125,5.0507402420043945
422,5.484292507171631,29.98046875,5.017960548400879
423,5.727092742919922,29.296875,5.442151069641113
424,5.4142608642578125,31.640625,5.7531352043151855
425,5.353559970855713,30.908203125,5.33527946472168
426,5.136063098907471,34.326171875,4.492712020874023
427,5.037444114685059,33.7890625,6.1928839683532715
428,5.824681282043457,25.68359375,5.3442606925964355
429,5.084036350250244,35.986328125,5.201243877410889
430,5.958434581756592,26.3671875,4.791679382324219
431,5.8530097007751465,25.146484375,5.213544845581055
432,4.953017711639404,36.5234375,6.088700294494629
433,4.964678764343262,37.255859375,5.627920627593994
434,5.046149253845215,37.6953125,5.097214221954346
435,5.3635029792785645,32.177734375,5.24710750579834
436,5.372910499572754,32.51953125,5.338157653808594
437,5.020016193389893,33.447265625,4.804093837738037
438,5.526156425476074,31.298828125,5.378172397613525
439,6.048805236816406,25.390625,4.712405681610107
440,4.884953498840332,38.671875,5.564647197723389
441,4.985294342041016,36.865234375,5.629236221313477
442,5.65964937210083,28.125,4.766714572906494
443,5.019351005554199,36.5234375,4.418284893035889
444,5.042279243469238,32.91015625,4.892920970916748
445,5.131229877471924,32.666015625,4.911394119262695
446,5.963058948516846,25.732421875,4.856231689453125
447,5.304438591003418,31.15234375,6.317505359649658
448,5.054765701293945,37.744140625,5.160405158996582
449,5.459881782531738,32.568359375,5.6179375648498535
450,5.1659746170043945,33.935546875,5.3429670333862305
451,4.810605525970459,38.720703125,5.0593390464782715
452,5.278961181640625,33.88671875,5.227996826171875
453,5.245874404907227,31.787109375,4.93355655670166
454,5.211847305297852,34.033203125,5.300025463104248
455,5.136209964752197,32.275390625,4.874569416046143
456,5.3401641845703125,33.349609375,5.095612525939941
457,5.25821590423584,33.30078125,5.661648750305176
458,5.260037422180176,34.5703125,5.141775131225586
459,5.547124862670898,30.126953125,5.324892997741699
460,5.138410568237305,36.1328125,5.1075286865234375
461,5.497422218322754,32.03125,5.365158557891846
462,4.975508213043213,37.79296875,4.9749016761779785
463,5.041416645050049,37.40234375,5.615010738372803
464,5.236894607543945,33.984375,5.062108993530273
465,5.349513053894043,31.591796875,5.213733196258545
466,5.212474346160889,34.86328125,5.0315728187561035
467,5.131339073181152,32.03125,4.755560398101807
468,5.066586017608643,33.642578125,5.142740726470947
469,5.086071014404297,36.376953125,5.698097229003906
470,5.329884052276611,33.59375,5.215503692626953
471,4.959136486053467,36.81640625,4.425375461578369
472,5.0502519607543945,36.962890625,5.1019673347473145
473,5.293076515197754,33.7890625,5.265286445617676
474,5.205094337463379,34.27734375,5.283792495727539
475,5.9726996421813965,25.5859375,4.742987155914307
476,4.774570465087891,38.96484375,4.495587348937988
477,4.8336405754089355,40.283203125,5.207981109619141
478,5.332060813903809,31.396484375,5.241172790527344
479,5.311276912689209,31.8359375,6.127419948577881
480,5.342604637145996,34.5703125,5.334609031677246
481,5.251595973968506,32.861328125,5.349734783172607
482,5.017816543579102,37.40234375,5.117251396179199
483,5.331695079803467,33.30078125,5.350521087646484
484,5.022777080535889,33.59375,4.880216598510742
485,5.507425308227539,30.17578125,5.317589282989502
486,5.011641502380371,36.669921875,5.1990227699279785
487,5.164752006530762,36.5234375,5.639124870300293
488,5.82807731628418,26.318359375,5.4138054847717285
489,5.632460594177246,31.201171875,5.646112442016602
490,5.222365379333496,34.5703125,5.255575656890869
491,5.637044429779053,30.517578125,5.3975605964660645
492,5.017594337463379,36.42578125,4.336953639984131
493,5.128970623016357,35.3515625,5.115070343017578
494,5.460906028747559,30.95703125,5.251564025878906
495,5.197081565856934,32.666015625,4.786197662353516
496,5.2216105461120605,33.10546875,5.249892234802246
497,5.605397701263428,29.833984375,5.368946075439453
498,5.477884292602539,33.10546875,5.350986480712891
499,5.107630729675293,35.595703125,5.077677249908447
